repo_name,language,commit_sha,file_path,fixture_name,fixture_type,start_line,end_line,loc,framework,num_mocks,scope,cyclomatic_complexity,max_nesting_depth,num_parameters,num_objects_instantiated,num_external_calls,num_comment_lines,comment_density,has_teardown_pair,fixture_type_kind,github_url,agent_type,commit_kind,commit_type,raw_source,commit_date,repo_age_at_commit_years
gridsome/gridsome,javascript,888317662d84995a2da622845b7c6bbe622d2254,gridsome/lib/graphql/__tests__/nodes.spec.js,<anonymous>_12,before_each,13,36,23,,0,per_test,1,1,0,2,0,0,0.0,0,setup,https://github.com/gridsome/gridsome/blob/888317662d84995a2da622845b7c6bbe622d2254/gridsome/lib/graphql/__tests__/nodes.spec.js#L13-L36,human_pre2022,human,,"beforeEach(async () => {
  app = await new App(context, {
    config: {
      plugins: [],
      pathPrefix,
      imagesDir,
      filesDir,
      outputDir: context,
      imageExtensions: ['.png'],
      maxImageWidth: 1000
    }
  }).init()

  api = new PluginAPI(app, {
    entry: { options: {}, clientOptions: undefined },
    transformers: {
      'application/json': {
        TransformerClass: JSONTransformer,
        options: {},
        name: 'json'
      }
    }
  })
})",2020-12-28,2.412046543463381
keajs/kea,javascript,623c1d993595a64b56089533600f9a606891a5da,test/jest/run-heap.js,<anonymous>_13,before_each,14,16,3,,0,per_test,1,1,0,0,0,0,0.0,0,setup,https://github.com/keajs/kea/blob/623c1d993595a64b56089533600f9a606891a5da/test/jest/run-heap.js#L14-L16,human_pre2022,human,,"beforeEach(() => {
  resetContext()
})",2020-11-29,4.670773442847365
electerm/electerm,javascript,5026a3da65750857ef18d247403b0fa4ddce2d24,test/e2e/009.basic.file-manager.spec.js,<anonymous>_25,after_each,26,30,5,,0,per_test,3,2,0,0,0,0,0.0,0,teardown,https://github.com/electerm/electerm/blob/5026a3da65750857ef18d247403b0fa4ddce2d24/test/e2e/009.basic.file-manager.spec.js#L26-L30,human_pre2022,human,,"afterEach(function () {
    if (this.app && this.app.isRunning()) {
      return this.app.stop()
    }
  })",2020-12-27,3.2224503764544834
electerm/electerm,javascript,5026a3da65750857ef18d247403b0fa4ddce2d24,test/e2e/011.basic.terminal-themes.spec.js,<anonymous>_11,before_each,12,15,4,,0,per_test,1,1,0,1,0,0,0.0,1,setup,https://github.com/electerm/electerm/blob/5026a3da65750857ef18d247403b0fa4ddce2d24/test/e2e/011.basic.terminal-themes.spec.js#L12-L15,human_pre2022,human,,"beforeEach(async function () {
    this.app = new Application(appOptions)
    return this.app.start()
  })",2020-12-27,3.2224503764544834
electerm/electerm,javascript,5026a3da65750857ef18d247403b0fa4ddce2d24,test/e2e/012.basic.local-symbolic-link.spec.js,<anonymous>_12,before_each,13,16,4,,0,per_test,1,1,0,1,0,0,0.0,1,setup,https://github.com/electerm/electerm/blob/5026a3da65750857ef18d247403b0fa4ddce2d24/test/e2e/012.basic.local-symbolic-link.spec.js#L13-L16,human_pre2022,human,,"beforeEach(async function () {
    this.app = new Application(appOptions)
    return this.app.start()
  })",2020-12-27,3.2224503764544834
electerm/electerm,javascript,5026a3da65750857ef18d247403b0fa4ddce2d24,test/e2e/016.quick-commands.spec.js,<anonymous>_15,before_each,16,19,4,,0,per_test,1,1,0,1,0,0,0.0,1,setup,https://github.com/electerm/electerm/blob/5026a3da65750857ef18d247403b0fa4ddce2d24/test/e2e/016.quick-commands.spec.js#L16-L19,human_pre2022,human,,"beforeEach(async function () {
    this.app = new Application(appOptions)
    return this.app.start()
  })",2020-12-27,3.2224503764544834
electerm/electerm,javascript,5026a3da65750857ef18d247403b0fa4ddce2d24,test/e2e/016.quick-commands.spec.js,<anonymous>_20,after_each,21,25,5,,0,per_test,3,2,0,0,0,0,0.0,0,teardown,https://github.com/electerm/electerm/blob/5026a3da65750857ef18d247403b0fa4ddce2d24/test/e2e/016.quick-commands.spec.js#L21-L25,human_pre2022,human,,"afterEach(function () {
    if (this.app && this.app.isRunning()) {
      return this.app.stop()
    }
  })",2020-12-27,3.2224503764544834
electerm/electerm,javascript,5026a3da65750857ef18d247403b0fa4ddce2d24,test/e2e/017.upgrade.check.spec.js,<anonymous>_10,before_each,11,14,4,,0,per_test,1,1,0,1,0,0,0.0,1,setup,https://github.com/electerm/electerm/blob/5026a3da65750857ef18d247403b0fa4ddce2d24/test/e2e/017.upgrade.check.spec.js#L11-L14,human_pre2022,human,,"beforeEach(async function () {
    this.app = new Application(appOptions)
    return this.app.start()
  })",2020-12-27,3.2224503764544834
plone/volto,javascript,df8aa19a1d905b52eaaed948bd70610a47e26bb5,src/components/theme/Navigation/Navigation.Multilingual.test.jsx,<anonymous>_13,after_all,14,16,3,,0,per_class,1,1,0,0,0,0,0.0,0,teardown,https://github.com/plone/volto/blob/df8aa19a1d905b52eaaed948bd70610a47e26bb5/src/components/theme/Navigation/Navigation.Multilingual.test.jsx#L14-L16,human_pre2022,human,,"afterAll(() => {
  settings.isMultilingual = false;
})",2020-12-30,4.6269678302532515
miragejs/miragejs,javascript,b965b8a058523dac0d6ab4792826887154e25368,__tests__/external/shared/fixtures-and-factories-test.js,<anonymous>_5,before_each,6,20,15,,0,per_test,1,1,0,1,0,0,0.0,1,setup,https://github.com/miragejs/miragejs/blob/b965b8a058523dac0d6ab4792826887154e25368/__tests__/external/shared/fixtures-and-factories-test.js#L6-L20,human_pre2022,human,,"beforeEach(() => {
    server = new Server({
      environment: ""development"",
      models: {
        author: Model,
      },
      factories: {
        author: Factory,
      },
      seeds() {},
      fixtures: {
        authors: [{ id: 1, name: ""Zelda"" }],
      },
    });
  })",2020-12-16,1.8151950718685832
miragejs/miragejs,javascript,b965b8a058523dac0d6ab4792826887154e25368,__tests__/external/shared/orm/associations-test.js,<anonymous>_24,after_each,25,27,3,,0,per_test,1,1,0,0,0,0,0.0,0,teardown,https://github.com/miragejs/miragejs/blob/b965b8a058523dac0d6ab4792826887154e25368/__tests__/external/shared/orm/associations-test.js#L25-L27,human_pre2022,human,,"afterEach(() => {
    server.shutdown();
  })",2020-12-16,1.8151950718685832
miragejs/miragejs,javascript,b965b8a058523dac0d6ab4792826887154e25368,__tests__/external/shared/orm/belongs-to/1-basic/create-test.js,<anonymous>_5,before_each,6,9,4,,0,per_test,1,1,0,1,0,0,0.0,1,setup,https://github.com/miragejs/miragejs/blob/b965b8a058523dac0d6ab4792826887154e25368/__tests__/external/shared/orm/belongs-to/1-basic/create-test.js#L6-L9,human_pre2022,human,,"beforeEach(() => {
    helper = new Helper();
    helper.schema.registerModel(""foo"", Model);
  })",2020-12-16,1.8151950718685832
miragejs/miragejs,javascript,b965b8a058523dac0d6ab4792826887154e25368,__tests__/external/shared/orm/belongs-to/1-basic/delete-test.js,<anonymous>_4,before_each,5,7,3,,0,per_test,1,1,0,1,0,0,0.0,1,setup,https://github.com/miragejs/miragejs/blob/b965b8a058523dac0d6ab4792826887154e25368/__tests__/external/shared/orm/belongs-to/1-basic/delete-test.js#L5-L7,human_pre2022,human,,"beforeEach(() => {
    helper = new Helper();
  })",2020-12-16,1.8151950718685832
miragejs/miragejs,javascript,b965b8a058523dac0d6ab4792826887154e25368,__tests__/external/shared/orm/belongs-to/10-one-to-one-polymorphic/association-create-test.js,<anonymous>_4,before_each,5,7,3,,0,per_test,1,1,0,1,0,0,0.0,1,setup,https://github.com/miragejs/miragejs/blob/b965b8a058523dac0d6ab4792826887154e25368/__tests__/external/shared/orm/belongs-to/10-one-to-one-polymorphic/association-create-test.js#L5-L7,human_pre2022,human,,"beforeEach(() => {
    helper = new Helper();
  })",2020-12-16,1.8151950718685832
miragejs/miragejs,javascript,b965b8a058523dac0d6ab4792826887154e25368,__tests__/external/shared/orm/belongs-to/10-one-to-one-polymorphic/association-new-test.js,<anonymous>_4,before_each,5,7,3,,0,per_test,1,1,0,1,0,0,0.0,1,setup,https://github.com/miragejs/miragejs/blob/b965b8a058523dac0d6ab4792826887154e25368/__tests__/external/shared/orm/belongs-to/10-one-to-one-polymorphic/association-new-test.js#L5-L7,human_pre2022,human,,"beforeEach(() => {
    helper = new Helper();
  })",2020-12-16,1.8151950718685832
miragejs/miragejs,javascript,b965b8a058523dac0d6ab4792826887154e25368,__tests__/external/shared/orm/belongs-to/10-one-to-one-polymorphic/delete-test.js,<anonymous>_4,before_each,5,7,3,,0,per_test,1,1,0,1,0,0,0.0,1,setup,https://github.com/miragejs/miragejs/blob/b965b8a058523dac0d6ab4792826887154e25368/__tests__/external/shared/orm/belongs-to/10-one-to-one-polymorphic/delete-test.js#L5-L7,human_pre2022,human,,"beforeEach(() => {
    helper = new Helper();
  })",2020-12-16,1.8151950718685832
miragejs/miragejs,javascript,b965b8a058523dac0d6ab4792826887154e25368,__tests__/external/shared/orm/belongs-to/10-one-to-one-polymorphic/instantiating-test.js,<anonymous>_5,before_each,6,9,4,,0,per_test,1,1,0,1,0,0,0.0,1,setup,https://github.com/miragejs/miragejs/blob/b965b8a058523dac0d6ab4792826887154e25368/__tests__/external/shared/orm/belongs-to/10-one-to-one-polymorphic/instantiating-test.js#L6-L9,human_pre2022,human,,"beforeEach(() => {
    helper = new Helper();
    schema = helper.schema;
  })",2020-12-16,1.8151950718685832
miragejs/miragejs,javascript,b965b8a058523dac0d6ab4792826887154e25368,__tests__/external/shared/orm/belongs-to/2-named/association-set-id-test.js,<anonymous>_4,before_each,5,7,3,,0,per_test,1,1,0,1,0,0,0.0,1,setup,https://github.com/miragejs/miragejs/blob/b965b8a058523dac0d6ab4792826887154e25368/__tests__/external/shared/orm/belongs-to/2-named/association-set-id-test.js#L5-L7,human_pre2022,human,,"beforeEach(() => {
    helper = new Helper();
  })",2020-12-16,1.8151950718685832
miragejs/miragejs,javascript,b965b8a058523dac0d6ab4792826887154e25368,__tests__/external/shared/orm/belongs-to/3-reflexive/association-set-id-test.js,<anonymous>_4,before_each,5,7,3,,0,per_test,1,1,0,1,0,0,0.0,1,setup,https://github.com/miragejs/miragejs/blob/b965b8a058523dac0d6ab4792826887154e25368/__tests__/external/shared/orm/belongs-to/3-reflexive/association-set-id-test.js#L5-L7,human_pre2022,human,,"beforeEach(() => {
    helper = new Helper();
  })",2020-12-16,1.8151950718685832
miragejs/miragejs,javascript,b965b8a058523dac0d6ab4792826887154e25368,__tests__/external/shared/orm/belongs-to/3-reflexive/instantiating-test.js,<anonymous>_9,after_each,10,12,3,,0,per_test,1,1,0,0,0,0,0.0,0,teardown,https://github.com/miragejs/miragejs/blob/b965b8a058523dac0d6ab4792826887154e25368/__tests__/external/shared/orm/belongs-to/3-reflexive/instantiating-test.js#L10-L12,human_pre2022,human,,"afterEach(() => {
    helper.shutdown();
  })",2020-12-16,1.8151950718685832
miragejs/miragejs,javascript,b965b8a058523dac0d6ab4792826887154e25368,__tests__/external/shared/orm/belongs-to/4-named-reflexive/association-create-test.js,<anonymous>_4,before_each,5,7,3,,0,per_test,1,1,0,1,0,0,0.0,1,setup,https://github.com/miragejs/miragejs/blob/b965b8a058523dac0d6ab4792826887154e25368/__tests__/external/shared/orm/belongs-to/4-named-reflexive/association-create-test.js#L5-L7,human_pre2022,human,,"beforeEach(() => {
    helper = new Helper();
  })",2020-12-16,1.8151950718685832
miragejs/miragejs,javascript,b965b8a058523dac0d6ab4792826887154e25368,__tests__/external/shared/orm/belongs-to/5-named-reflexive-explicit-inverse/association-set-test.js,<anonymous>_4,before_each,5,7,3,,0,per_test,1,1,0,1,0,0,0.0,1,setup,https://github.com/miragejs/miragejs/blob/b965b8a058523dac0d6ab4792826887154e25368/__tests__/external/shared/orm/belongs-to/5-named-reflexive-explicit-inverse/association-set-test.js#L5-L7,human_pre2022,human,,"beforeEach(() => {
    helper = new Helper();
  })",2020-12-16,1.8151950718685832
miragejs/miragejs,javascript,b965b8a058523dac0d6ab4792826887154e25368,__tests__/external/shared/orm/belongs-to/5-named-reflexive-explicit-inverse/create-test.js,<anonymous>_9,after_each,10,12,3,,0,per_test,1,1,0,0,0,0,0.0,0,teardown,https://github.com/miragejs/miragejs/blob/b965b8a058523dac0d6ab4792826887154e25368/__tests__/external/shared/orm/belongs-to/5-named-reflexive-explicit-inverse/create-test.js#L10-L12,human_pre2022,human,,"afterEach(() => {
    helper.shutdown();
  })",2020-12-16,1.8151950718685832
miragejs/miragejs,javascript,b965b8a058523dac0d6ab4792826887154e25368,__tests__/external/shared/orm/belongs-to/5-named-reflexive-explicit-inverse/instantiating-test.js,<anonymous>_9,after_each,10,12,3,,0,per_test,1,1,0,0,0,0,0.0,0,teardown,https://github.com/miragejs/miragejs/blob/b965b8a058523dac0d6ab4792826887154e25368/__tests__/external/shared/orm/belongs-to/5-named-reflexive-explicit-inverse/instantiating-test.js#L10-L12,human_pre2022,human,,"afterEach(() => {
    helper.shutdown();
  })",2020-12-16,1.8151950718685832
miragejs/miragejs,javascript,b965b8a058523dac0d6ab4792826887154e25368,__tests__/external/shared/orm/belongs-to/6-one-way-reflexive/association-create-test.js,<anonymous>_4,before_each,5,7,3,,0,per_test,1,1,0,1,0,0,0.0,1,setup,https://github.com/miragejs/miragejs/blob/b965b8a058523dac0d6ab4792826887154e25368/__tests__/external/shared/orm/belongs-to/6-one-way-reflexive/association-create-test.js#L5-L7,human_pre2022,human,,"beforeEach(() => {
    helper = new Helper();
  })",2020-12-16,1.8151950718685832
miragejs/miragejs,javascript,b965b8a058523dac0d6ab4792826887154e25368,__tests__/external/shared/orm/belongs-to/6-one-way-reflexive/create-test.js,<anonymous>_9,after_each,10,12,3,,0,per_test,1,1,0,0,0,0,0.0,0,teardown,https://github.com/miragejs/miragejs/blob/b965b8a058523dac0d6ab4792826887154e25368/__tests__/external/shared/orm/belongs-to/6-one-way-reflexive/create-test.js#L10-L12,human_pre2022,human,,"afterEach(() => {
    helper.shutdown();
  })",2020-12-16,1.8151950718685832
miragejs/miragejs,javascript,b965b8a058523dac0d6ab4792826887154e25368,__tests__/external/shared/orm/belongs-to/6-one-way-reflexive/delete-test.js,<anonymous>_7,after_each,8,10,3,,0,per_test,1,1,0,0,0,0,0.0,0,teardown,https://github.com/miragejs/miragejs/blob/b965b8a058523dac0d6ab4792826887154e25368/__tests__/external/shared/orm/belongs-to/6-one-way-reflexive/delete-test.js#L8-L10,human_pre2022,human,,"afterEach(() => {
    helper.shutdown();
  })",2020-12-16,1.8151950718685832
miragejs/miragejs,javascript,b965b8a058523dac0d6ab4792826887154e25368,__tests__/external/shared/orm/belongs-to/6-one-way-reflexive/instantiating-test.js,<anonymous>_9,after_each,10,12,3,,0,per_test,1,1,0,0,0,0,0.0,0,teardown,https://github.com/miragejs/miragejs/blob/b965b8a058523dac0d6ab4792826887154e25368/__tests__/external/shared/orm/belongs-to/6-one-way-reflexive/instantiating-test.js#L10-L12,human_pre2022,human,,"afterEach(() => {
    helper.shutdown();
  })",2020-12-16,1.8151950718685832
miragejs/miragejs,javascript,b965b8a058523dac0d6ab4792826887154e25368,__tests__/external/shared/orm/belongs-to/7-named-one-way-reflexive/association-new-test.js,<anonymous>_4,before_each,5,7,3,,0,per_test,1,1,0,1,0,0,0.0,1,setup,https://github.com/miragejs/miragejs/blob/b965b8a058523dac0d6ab4792826887154e25368/__tests__/external/shared/orm/belongs-to/7-named-one-way-reflexive/association-new-test.js#L5-L7,human_pre2022,human,,"beforeEach(() => {
    helper = new Helper();
  })",2020-12-16,1.8151950718685832
miragejs/miragejs,javascript,b965b8a058523dac0d6ab4792826887154e25368,__tests__/external/shared/orm/belongs-to/7-named-one-way-reflexive/association-set-id-test.js,<anonymous>_7,after_each,8,10,3,,0,per_test,1,1,0,0,0,0,0.0,0,teardown,https://github.com/miragejs/miragejs/blob/b965b8a058523dac0d6ab4792826887154e25368/__tests__/external/shared/orm/belongs-to/7-named-one-way-reflexive/association-set-id-test.js#L8-L10,human_pre2022,human,,"afterEach(() => {
    helper.shutdown();
  })",2020-12-16,1.8151950718685832
miragejs/miragejs,javascript,b965b8a058523dac0d6ab4792826887154e25368,__tests__/external/shared/orm/belongs-to/8-one-to-one/accessor-test.js,<anonymous>_7,after_each,8,10,3,,0,per_test,1,1,0,0,0,0,0.0,0,teardown,https://github.com/miragejs/miragejs/blob/b965b8a058523dac0d6ab4792826887154e25368/__tests__/external/shared/orm/belongs-to/8-one-to-one/accessor-test.js#L8-L10,human_pre2022,human,,"afterEach(() => {
    helper.shutdown();
  })",2020-12-16,1.8151950718685832
miragejs/miragejs,javascript,b965b8a058523dac0d6ab4792826887154e25368,__tests__/external/shared/orm/belongs-to/8-one-to-one/delete-test.js,<anonymous>_7,after_each,8,10,3,,0,per_test,1,1,0,0,0,0,0.0,0,teardown,https://github.com/miragejs/miragejs/blob/b965b8a058523dac0d6ab4792826887154e25368/__tests__/external/shared/orm/belongs-to/8-one-to-one/delete-test.js#L8-L10,human_pre2022,human,,"afterEach(() => {
    helper.shutdown();
  })",2020-12-16,1.8151950718685832
miragejs/miragejs,javascript,b965b8a058523dac0d6ab4792826887154e25368,__tests__/external/shared/orm/belongs-to/9-one-way-polymorphic/accessor-test.js,<anonymous>_4,before_each,5,7,3,,0,per_test,1,1,0,1,0,0,0.0,1,setup,https://github.com/miragejs/miragejs/blob/b965b8a058523dac0d6ab4792826887154e25368/__tests__/external/shared/orm/belongs-to/9-one-way-polymorphic/accessor-test.js#L5-L7,human_pre2022,human,,"beforeEach(() => {
    helper = new Helper();
  })",2020-12-16,1.8151950718685832
miragejs/miragejs,javascript,b965b8a058523dac0d6ab4792826887154e25368,__tests__/external/shared/orm/first-test.js,<anonymous>_23,after_each,24,26,3,,0,per_test,1,1,0,0,0,0,0.0,0,teardown,https://github.com/miragejs/miragejs/blob/b965b8a058523dac0d6ab4792826887154e25368/__tests__/external/shared/orm/first-test.js#L24-L26,human_pre2022,human,,"afterEach(() => {
    server.shutdown();
  })",2020-12-16,1.8151950718685832
miragejs/miragejs,javascript,b965b8a058523dac0d6ab4792826887154e25368,__tests__/external/shared/orm/has-many/1-basic/accessor-test.js,<anonymous>_4,before_each,5,7,3,,0,per_test,1,1,0,1,0,0,0.0,1,setup,https://github.com/miragejs/miragejs/blob/b965b8a058523dac0d6ab4792826887154e25368/__tests__/external/shared/orm/has-many/1-basic/accessor-test.js#L5-L7,human_pre2022,human,,"beforeEach(() => {
    helper = new Helper();
  })",2020-12-16,1.8151950718685832
